evaluation_id,analysis_date,alert_id,alert_timestamp,alert_description,predicted_ttps,predicted_cves,real_ttps,real_cves,report_path,execution_time,token_usage,llm_calls,node_breakdown
EVAL-BC7AB0,2026-06-15 13:07:03.415889,1760440036.1013126,2025-10-14 11:07:16.201000+00:00,Executed recursive query of all files using ls command.,"['T1083', 'T1119', 'T1005']",[],['T1083'],[],reports/EVAL-BC7AB0_report_1760440036.1013126.md,8.75,"{'prompt_tokens': 11801, 'completion_tokens': 1648, 'total_tokens': 13449}",3,"{""classification"": {""duration_s"": 1.26, ""prompt_tokens"": 3433, ""completion_tokens"": 154, ""total_tokens"": 3587}, ""alert_context_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.83, ""prompt_tokens"": 5064, ""completion_tokens"": 707, ""total_tokens"": 5771}, ""final_report_node"": {""duration_s"": 4.46, ""prompt_tokens"": 3304, ""completion_tokens"": 787, ""total_tokens"": 4091}}"
EVAL-BC7AB0,2026-06-15 13:07:29.100680,1765797046.991278,2025-12-15 11:10:46.939000+00:00,Interface entered in promiscuous(sniffing) mode.,['T1040'],[],['T1040'],[],reports/EVAL-BC7AB0_report_1765797046.991278.md,25.68,"{'prompt_tokens': 9130, 'completion_tokens': 1540, 'total_tokens': 10670}",3,"{""classification"": {""duration_s"": 1.17, ""prompt_tokens"": 1303, ""completion_tokens"": 125, ""total_tokens"": 1428}, ""alert_context_node"": {""duration_s"": 0.12, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 10.33, ""prompt_tokens"": 6002, ""completion_tokens"": 804, ""total_tokens"": 6806}, ""final_report_node"": {""duration_s"": 14.02, ""prompt_tokens"": 1825, ""completion_tokens"": 611, ""total_tokens"": 2436}}"
EVAL-0902E3,2026-06-15 13:09:24.031467,1758566220.114981,2025-09-22 18:37:00.601000+00:00,Processes running for all users were queried with ps command.,"['T1057', 'T1033']",[],['T1057'],[],reports/EVAL-0902E3_report_1758566220.114981.md,21.83,"{'prompt_tokens': 10826, 'completion_tokens': 1674, 'total_tokens': 12500}",3,"{""classification"": {""duration_s"": 1.29, ""prompt_tokens"": 2888, ""completion_tokens"": 129, ""total_tokens"": 3017}, ""alert_context_node"": {""duration_s"": 6.53, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 9.81, ""prompt_tokens"": 5183, ""completion_tokens"": 762, ""total_tokens"": 5945}, ""final_report_node"": {""duration_s"": 3.98, ""prompt_tokens"": 2755, ""completion_tokens"": 783, ""total_tokens"": 3538}}"
EVAL-0902E3,2026-06-15 13:09:41.010249,1758567061.1156068,2025-09-22 18:51:01.034000+00:00,sshd: authentication success.,"['T1098.004', 'T1021.004', 'T1078.001']",[],"['T1078', 'T1021']",[],reports/EVAL-0902E3_report_1758567061.1156068.md,16.98,"{'prompt_tokens': 9810, 'completion_tokens': 1605, 'total_tokens': 11415}",3,"{""classification"": {""duration_s"": 9.99, ""prompt_tokens"": 1352, ""completion_tokens"": 106, ""total_tokens"": 1458}, ""alert_context_node"": {""duration_s"": 0.2, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.92, ""prompt_tokens"": 5444, ""completion_tokens"": 741, ""total_tokens"": 6185}, ""final_report_node"": {""duration_s"": 3.85, ""prompt_tokens"": 3014, ""completion_tokens"": 758, ""total_tokens"": 3772}}"
EVAL-0902E3,2026-06-15 13:09:49.116002,1758567061.115612,2025-09-22 18:51:01.061000+00:00,PAM: Login session opened.,"['T1021', 'T1078', 'T1021.004']",[],['T1078'],[],reports/EVAL-0902E3_report_1758567061.115612.md,8.1,"{'prompt_tokens': 10146, 'completion_tokens': 1564, 'total_tokens': 11710}",3,"{""classification"": {""duration_s"": 1.28, ""prompt_tokens"": 1222, ""completion_tokens"": 106, ""total_tokens"": 1328}, ""alert_context_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.86, ""prompt_tokens"": 5723, ""completion_tokens"": 705, ""total_tokens"": 6428}, ""final_report_node"": {""duration_s"": 3.77, ""prompt_tokens"": 3201, ""completion_tokens"": 753, ""total_tokens"": 3954}}"
EVAL-0902E3,2026-06-15 13:09:59.614877,1758567062.115628,2025-09-22 18:51:02.101000+00:00,Wazuh agent stopped.,"['T1685', 'T1489']",[],['T1685'],[],reports/EVAL-0902E3_report_1758567062.115628.md,10.5,"{'prompt_tokens': 7974, 'completion_tokens': 1528, 'total_tokens': 9502}",3,"{""classification"": {""duration_s"": 2.35, ""prompt_tokens"": 1078, ""completion_tokens"": 115, ""total_tokens"": 1193}, ""alert_context_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.3, ""prompt_tokens"": 4730, ""completion_tokens"": 687, ""total_tokens"": 5417}, ""final_report_node"": {""duration_s"": 4.66, ""prompt_tokens"": 2166, ""completion_tokens"": 726, ""total_tokens"": 2892}}"
EVAL-0902E3,2026-06-15 13:10:18.852117,1758567202.1156735,2025-09-22 18:53:22.278000+00:00,First time user executed sudo.,"['T1548.003', 'T1548']",[],['T1548.003'],[],reports/EVAL-0902E3_report_1758567202.1156735.md,19.23,"{'prompt_tokens': 8669, 'completion_tokens': 1594, 'total_tokens': 10263}",3,"{""classification"": {""duration_s"": 1.44, ""prompt_tokens"": 1090, ""completion_tokens"": 133, ""total_tokens"": 1223}, ""alert_context_node"": {""duration_s"": 0.2, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 13.95, ""prompt_tokens"": 5149, ""completion_tokens"": 680, ""total_tokens"": 5829}, ""final_report_node"": {""duration_s"": 3.63, ""prompt_tokens"": 2430, ""completion_tokens"": 781, ""total_tokens"": 3211}}"
EVAL-0902E3,2026-06-15 13:10:30.407050,1758567202.1156857,2025-09-22 18:53:22.295000+00:00,Successful sudo executed.,"['T1548.003', 'T1059.004', 'T1548']",[],['T1548.003'],[],reports/EVAL-0902E3_report_1758567202.1156857.md,11.55,"{'prompt_tokens': 10783, 'completion_tokens': 2014, 'total_tokens': 12797}",3,"{""classification"": {""duration_s"": 1.38, ""prompt_tokens"": 1260, ""completion_tokens"": 186, ""total_tokens"": 1446}, ""alert_context_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.21, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.21, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.31, ""prompt_tokens"": 6532, ""completion_tokens"": 926, ""total_tokens"": 7458}, ""final_report_node"": {""duration_s"": 6.63, ""prompt_tokens"": 2991, ""completion_tokens"": 902, ""total_tokens"": 3893}}"
EVAL-0902E3,2026-06-15 13:10:45.606270,1758567362.115914,2025-09-22 18:56:02.451000+00:00,New user added to the system.,"['T1136.001', 'T1136']",[],['T1136'],[],reports/EVAL-0902E3_report_1758567362.115914.md,15.2,"{'prompt_tokens': 7856, 'completion_tokens': 1463, 'total_tokens': 9319}",3,"{""classification"": {""duration_s"": 3.39, ""prompt_tokens"": 1432, ""completion_tokens"": 100, ""total_tokens"": 1532}, ""alert_context_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.25, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.13, ""prompt_tokens"": 4477, ""completion_tokens"": 756, ""total_tokens"": 5233}, ""final_report_node"": {""duration_s"": 8.41, ""prompt_tokens"": 1947, ""completion_tokens"": 607, ""total_tokens"": 2554}}"
EVAL-0902E3,2026-06-15 13:10:57.574976,1758567542.115997,2025-09-22 18:59:02.613000+00:00,Successful sudo to ROOT executed.,"['T1548.003', 'T1548', 'T1059.004']",[],['T1548.003'],[],reports/EVAL-0902E3_report_1758567542.115997.md,11.96,"{'prompt_tokens': 9818, 'completion_tokens': 1625, 'total_tokens': 11443}",3,"{""classification"": {""duration_s"": 0.92, ""prompt_tokens"": 1304, ""completion_tokens"": 102, ""total_tokens"": 1406}, ""alert_context_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 6.91, ""prompt_tokens"": 5580, ""completion_tokens"": 769, ""total_tokens"": 6349}, ""final_report_node"": {""duration_s"": 3.94, ""prompt_tokens"": 2934, ""completion_tokens"": 754, ""total_tokens"": 3688}}"
EVAL-0902E3,2026-06-15 13:11:07.825295,1758565836.169357,2025-09-22 18:30:36.127000+00:00,Multiple web server 400 error codes from same source ip.,"['T1046', 'T1595.002', 'T1594']",[],['T1595.002'],[],reports/EVAL-0902E3_report_1758565836.169357.md,10.25,"{'prompt_tokens': 14509, 'completion_tokens': 1644, 'total_tokens': 16153}",3,"{""classification"": {""duration_s"": 1.58, ""prompt_tokens"": 3514, ""completion_tokens"": 127, ""total_tokens"": 3641}, ""alert_context_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.32, ""prompt_tokens"": 7214, ""completion_tokens"": 770, ""total_tokens"": 7984}, ""final_report_node"": {""duration_s"": 5.16, ""prompt_tokens"": 3781, ""completion_tokens"": 747, ""total_tokens"": 4528}}"
EVAL-0902E3,2026-06-15 13:11:26.734562,1758565836.1733773,2025-09-22 18:30:36.260000+00:00,Suspicious URL access.,"['T1046', 'T1595.002', 'T1594']",[],['T1055'],[],reports/EVAL-0902E3_report_1758565836.1733773.md,18.91,"{'prompt_tokens': 9460, 'completion_tokens': 1909, 'total_tokens': 11369}",3,"{""classification"": {""duration_s"": 10.46, ""prompt_tokens"": 1298, ""completion_tokens"": 184, ""total_tokens"": 1482}, ""alert_context_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.4, ""prompt_tokens"": 5468, ""completion_tokens"": 926, ""total_tokens"": 6394}, ""final_report_node"": {""duration_s"": 3.82, ""prompt_tokens"": 2694, ""completion_tokens"": 799, ""total_tokens"": 3493}}"
EVAL-0902E3,2026-06-15 13:11:40.168720,1758565842.190893,2025-09-22 18:30:42.254000+00:00,Common web attack.,"['T1190', 'T1046', 'T1003.008', 'T1210']","['CVE-2012-1823', 'CVE-2019-7483', 'CVE-2017-17562']","['T1055', 'T1083', 'T1190']",[],reports/EVAL-0902E3_report_1758565842.190893.md,13.43,"{'prompt_tokens': 18304, 'completion_tokens': 1975, 'total_tokens': 20279}",3,"{""classification"": {""duration_s"": 1.27, ""prompt_tokens"": 1412, ""completion_tokens"": 209, ""total_tokens"": 1621}, ""alert_context_node"": {""duration_s"": 0.21, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.2, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.22, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 7.02, ""prompt_tokens"": 7111, ""completion_tokens"": 950, ""total_tokens"": 8061}, ""final_report_node"": {""duration_s"": 4.9, ""prompt_tokens"": 9781, ""completion_tokens"": 816, ""total_tokens"": 10597}}"
EVAL-0902E3,2026-06-15 13:11:51.447709,1758565844.2307162,2025-09-22 18:30:44.272000+00:00,Multiple common web attacks from same source ip.,"['T1190', 'T1595.002', 'T1083', 'T1059.004']",[],"['T1055', 'T1083']",[],reports/EVAL-0902E3_report_1758565844.2307162.md,11.28,"{'prompt_tokens': 15247, 'completion_tokens': 2149, 'total_tokens': 17396}",3,"{""classification"": {""duration_s"": 1.77, ""prompt_tokens"": 3248, ""completion_tokens"": 293, ""total_tokens"": 3541}, ""alert_context_node"": {""duration_s"": 0.21, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.24, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.24, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.65, ""prompt_tokens"": 7454, ""completion_tokens"": 1017, ""total_tokens"": 8471}, ""final_report_node"": {""duration_s"": 5.58, ""prompt_tokens"": 4545, ""completion_tokens"": 839, ""total_tokens"": 5384}}"
EVAL-0902E3,2026-06-15 13:12:11.943242,1758565844.2499993,2025-09-22 18:30:44.772000+00:00,XSS (Cross Site Scripting) attempt.,"['T1189', 'T1190', 'T1059.007', 'T1595.002']",[],['T1059.007'],[],reports/EVAL-0902E3_report_1758565844.2499993.md,20.49,"{'prompt_tokens': 13682, 'completion_tokens': 2010, 'total_tokens': 15692}",3,"{""classification"": {""duration_s"": 7.57, ""prompt_tokens"": 1416, ""completion_tokens"": 214, ""total_tokens"": 1630}, ""alert_context_node"": {""duration_s"": 0.21, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.2, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 7.24, ""prompt_tokens"": 7846, ""completion_tokens"": 978, ""total_tokens"": 8824}, ""final_report_node"": {""duration_s"": 5.45, ""prompt_tokens"": 4420, ""completion_tokens"": 818, ""total_tokens"": 5238}}"
EVAL-0902E3,2026-06-15 13:12:22.132406,1758565844.2505264,2025-09-22 18:30:44.791000+00:00,Multiple XSS (Cross Site Scripting) attempts from same source ip.,"['T1189', 'T1046', 'T1190', 'T1059', 'T1595.003', 'T1059.007']",[],['T1059'],[],reports/EVAL-0902E3_report_1758565844.2505264.md,10.19,"{'prompt_tokens': 17699, 'completion_tokens': 1708, 'total_tokens': 19407}",3,"{""classification"": {""duration_s"": 1.52, ""prompt_tokens"": 3546, ""completion_tokens"": 128, ""total_tokens"": 3674}, ""alert_context_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.27, ""prompt_tokens"": 7351, ""completion_tokens"": 766, ""total_tokens"": 8117}, ""final_report_node"": {""duration_s"": 5.25, ""prompt_tokens"": 6802, ""completion_tokens"": 814, ""total_tokens"": 7616}}"
EVAL-0902E3,2026-06-15 13:12:48.421230,1758565845.2553189,2025-09-22 18:30:45.734000+00:00,Apache: Multiple Invalid URI requests from same source.,"['T1594', 'T1190', 'T1003.008']",[],['T1499'],[],reports/EVAL-0902E3_report_1758565845.2553189.md,26.29,"{'prompt_tokens': 13303, 'completion_tokens': 1642, 'total_tokens': 14945}",3,"{""classification"": {""duration_s"": 1.33, ""prompt_tokens"": 3296, ""completion_tokens"": 149, ""total_tokens"": 3445}, ""alert_context_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 9.6, ""prompt_tokens"": 5985, ""completion_tokens"": 728, ""total_tokens"": 6713}, ""final_report_node"": {""duration_s"": 15.16, ""prompt_tokens"": 4022, ""completion_tokens"": 765, ""total_tokens"": 4787}}"
EVAL-0902E3,2026-06-15 13:13:03.676642,1758565849.439895,2025-09-22 18:30:49.360000+00:00,Apache: Attempt to access forbidden directory index.,"['T1190', 'T1083']",[],['T1190'],[],reports/EVAL-0902E3_report_1758565849.439895.md,15.25,"{'prompt_tokens': 8720, 'completion_tokens': 1562, 'total_tokens': 10282}",3,"{""classification"": {""duration_s"": 8.12, ""prompt_tokens"": 1412, ""completion_tokens"": 114, ""total_tokens"": 1526}, ""alert_context_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.21, ""prompt_tokens"": 4975, ""completion_tokens"": 736, ""total_tokens"": 5711}, ""final_report_node"": {""duration_s"": 3.79, ""prompt_tokens"": 2333, ""completion_tokens"": 712, ""total_tokens"": 3045}}"
EVAL-0902E3,2026-06-15 13:13:16.796043,1758565850.4557383,2025-09-22 18:30:50.167000+00:00,SQL injection attempt.,"['T1190', 'T1595.002', 'T1046', 'T1594']",[],['T1190'],[],reports/EVAL-0902E3_report_1758565850.4557383.md,13.12,"{'prompt_tokens': 10844, 'completion_tokens': 1943, 'total_tokens': 12787}",3,"{""classification"": {""duration_s"": 1.51, ""prompt_tokens"": 1422, ""completion_tokens"": 205, ""total_tokens"": 1627}, ""alert_context_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 7.61, ""prompt_tokens"": 5747, ""completion_tokens"": 998, ""total_tokens"": 6745}, ""final_report_node"": {""duration_s"": 3.83, ""prompt_tokens"": 3675, ""completion_tokens"": 740, ""total_tokens"": 4415}}"
EVAL-0902E3,2026-06-15 13:13:29.550613,1758565857.7405014,2025-09-22 18:30:57.827000+00:00,PHP CGI-bin vulnerability attempt.,"['T1190', 'T1595.002']","['CVE-2012-1823', 'CVE-2024-4577']",['T1210'],[],reports/EVAL-0902E3_report_1758565857.7405014.md,12.75,"{'prompt_tokens': 16108, 'completion_tokens': 2000, 'total_tokens': 18108}",3,"{""classification"": {""duration_s"": 3.15, ""prompt_tokens"": 1288, ""completion_tokens"": 211, ""total_tokens"": 1499}, ""alert_context_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.66, ""prompt_tokens"": 5876, ""completion_tokens"": 938, ""total_tokens"": 6814}, ""final_report_node"": {""duration_s"": 5.76, ""prompt_tokens"": 8944, ""completion_tokens"": 851, ""total_tokens"": 9795}}"
EVAL-0902E3,2026-06-15 13:13:37.885355,1760440036.1013126,2025-10-14 11:07:16.201000+00:00,Executed recursive query of all files using ls command.,"['T1083', 'T1548.001', 'T1119', 'T1005']",[],['T1083'],[],reports/EVAL-0902E3_report_1760440036.1013126.md,8.33,"{'prompt_tokens': 12480, 'completion_tokens': 1670, 'total_tokens': 14150}",3,"{""classification"": {""duration_s"": 1.6, ""prompt_tokens"": 3316, ""completion_tokens"": 137, ""total_tokens"": 3453}, ""alert_context_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.95, ""prompt_tokens"": 5201, ""completion_tokens"": 722, ""total_tokens"": 5923}, ""final_report_node"": {""duration_s"": 3.59, ""prompt_tokens"": 3963, ""completion_tokens"": 811, ""total_tokens"": 4774}}"
